id,origin_url,jumlah_suara_pasangan01_anies_imin,jumlah_suara_pasangan02_prabowo_gibran,jumlah_suara_pasangan03_ganjar_mahfud,image_urls,suara_sah,suara_tidak_sah,suara_total,pemilih_dpt_total,pemilih_dpt_lelaki,pemilih_dpt_perempuan,pengguna_dpt_total,pengguna_dpt_lelaki,pengguna_dpt_perempuan,pengguna_dptb_total,pengguna_dptb_lelaki,pengguna_dptb_perempuan,pengguna_total,pengguna_total_lelaki,pengguna_total_perempuan,pengguna_non_dpt_total,pengguna_non_dpt_lelaki,pengguna_non_dpt_perempuan,psu,status_suara,status_adm,ts,lastupdated,tps_id,nama_tps,kelurahan_id,nama_kelurahan,kecamatan_id,nama_kecamatan,kota_id,nama_kota,provinsi_id,nama_provinsi
3374131007026,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131007/3374131007026,,,,", , ",,,,,,,,,,,,,,,,,,,,False,False,2024-02-15 07:00:44,2024-03-11 13:38:29.774,48078026,TPS 026,143488,GISIKDRONO,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131007027,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131007/3374131007027,31,95,116,"https://sirekap-obj-formc.kpu.go.id/c96d/pemilu/ppwp/33/74/13/10/07/3374131007027-20240221-002933--4990304d-74b5-4e12-84ac-d6c212bff72f.jpg, https://sirekap-obj-formc.kpu.go.id/c96d/pemilu/ppwp/33/74/13/10/07/3374131007027-20240221-002524--3cf3f51c-e026-4f20-bdb1-095ff65584a6.jpg, https://sirekap-obj-formc.kpu.go.id/c96d/pemilu/ppwp/33/74/13/10/07/3374131007027-20240220-195404--1a64fbe5-4710-4a6f-b0ad-d27d5025def0.jpg",242,6,248,295,144,151,245,113,132,,,,248,115,133,3,2,1,,True,True,2024-02-22 16:00:00,2024-03-11 13:38:29.774,48078027,TPS 027,143488,GISIKDRONO,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131007028,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131007/3374131007028,25,86,112,"https://sirekap-obj-formc.kpu.go.id/14bc/pemilu/ppwp/33/74/13/10/07/3374131007028-20240215-015846--413c7c1a-3896-4a8d-8332-f2129357abd3.jpg, https://sirekap-obj-formc.kpu.go.id/14bc/pemilu/ppwp/33/74/13/10/07/3374131007028-20240220-210401--d51ad8ab-1bd6-4c6d-b264-179a0f861e6b.jpg, https://sirekap-obj-formc.kpu.go.id/14bc/pemilu/ppwp/33/74/13/10/07/3374131007028-20240220-210559--f33a8d4e-aad8-4318-b98d-cc36a4eafde8.jpg",223,3,226,279,131,148,219,96,123,3,2,1,226,101,125,4,3,1,,True,True,2024-02-22 15:00:00,2024-03-11 13:38:29.774,48078028,TPS 028,143488,GISIKDRONO,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131007029,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131007/3374131007029,,,,"https://sirekap-obj-formc.kpu.go.id/010f/pemilu/ppwp/33/74/13/10/07/3374131007029-20240214-155330--018eca5a-798c-4b1c-a706-c608fbc20475.jpg, , ",,,,,,,,,,,,,,,,,,,,False,False,2024-02-15 07:00:44,2024-03-11 13:38:29.774,48078029,TPS 029,143488,GISIKDRONO,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131007030,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131007/3374131007030,14,89,87,"https://sirekap-obj-formc.kpu.go.id/dde8/pemilu/ppwp/33/74/13/10/07/3374131007030-20240214-155241--bbd83c28-7f93-4b8a-a6e8-e0b29d6e99eb.jpg, https://sirekap-obj-formc.kpu.go.id/dde8/pemilu/ppwp/33/74/13/10/07/3374131007030-20240214-155104--b864af9a-a252-4b93-8406-7c876195fa6a.jpg, https://sirekap-obj-formc.kpu.go.id/dde8/pemilu/ppwp/33/74/13/10/07/3374131007030-20240214-185729--0bf59d92-9eeb-490d-83cd-4b50940ce536.jpg",190,5,195,238,119,119,195,94,101,,,,195,94,101,,,,,True,True,2024-02-14 21:46:01,2024-03-11 13:38:29.774,48078030,TPS 030,143488,GISIKDRONO,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131007031,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131007/3374131007031,,,,", , ",,,,,,,,,,,,,,,,,,,,False,False,2024-02-15 07:00:44,2024-03-11 13:38:29.774,48078031,TPS 031,143488,GISIKDRONO,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131007032,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131007/3374131007032,17,111,74,"https://sirekap-obj-formc.kpu.go.id/5f2d/pemilu/ppwp/33/74/13/10/07/3374131007032-20240218-035809--8cceeb7a-ae70-4d82-b095-46c54dbbad5b.jpg, https://sirekap-obj-formc.kpu.go.id/5f2d/pemilu/ppwp/33/74/13/10/07/3374131007032-20240218-035828--187a1d97-c1dd-4081-82e6-23cfb7b6dcdd.jpg, https://sirekap-obj-formc.kpu.go.id/5f2d/pemilu/ppwp/33/74/13/10/07/3374131007032-20240218-035838--2540bc35-5972-41ba-84c8-fdd44ed3131a.jpg",,,,,,,,,,,,,,,,,,,,True,False,2024-02-24 22:31:28,2024-03-11 13:38:29.774,48078032,TPS 032,143488,GISIKDRONO,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131007033,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131007/3374131007033,18,72,40,"https://sirekap-obj-formc.kpu.go.id/996f/pemilu/ppwp/33/74/13/10/07/3374131007033-20240215-005105--82584eb9-b670-4a53-b7df-6ffcabb2b5e7.jpg, https://sirekap-obj-formc.kpu.go.id/996f/pemilu/ppwp/33/74/13/10/07/3374131007033-20240215-005149--0167b64b-2120-41fe-892c-0b541c07d090.jpg, https://sirekap-obj-formc.kpu.go.id/996f/pemilu/ppwp/33/74/13/10/07/3374131007033-20240215-005324--13c1d9f9-1d04-4a7d-815a-9f9e534ef3a5.jpg",172,6,178,207,104,103,178,88,90,,,,178,88,90,,,,,True,True,2024-02-19 06:16:00,2024-03-11 13:38:29.774,48078033,TPS 033,143488,GISIKDRONO,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131007034,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131007/3374131007034,19,124,102,"https://sirekap-obj-formc.kpu.go.id/0cae/pemilu/ppwp/33/74/13/10/07/3374131007034-20240214-213333--c7c8fb56-c014-4019-8000-f801d1d15988.jpg, https://sirekap-obj-formc.kpu.go.id/0cae/pemilu/ppwp/33/74/13/10/07/3374131007034-20240216-151628--0b716c9d-2beb-47d6-94de-229c599e83ff.jpg, https://sirekap-obj-formc.kpu.go.id/0cae/pemilu/ppwp/33/74/13/10/07/3374131007034-20240217-112433--d62914d9-4608-4d22-9035-8ddf7b586255.jpg",245,7,252,288,145,143,250,125,125,60,,,252,126,126,2,1,1,,True,True,2024-02-19 06:16:00,2024-03-11 13:38:29.774,48078034,TPS 034,143488,GISIKDRONO,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131007035,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131007/3374131007035,18,91,90,"https://sirekap-obj-formc.kpu.go.id/34f9/pemilu/ppwp/33/74/13/10/07/3374131007035-20240214-230043--027880f8-a6db-49e1-b200-84252e8ead0a.jpg, https://sirekap-obj-formc.kpu.go.id/34f9/pemilu/ppwp/33/74/13/10/07/3374131007035-20240214-230432--a9139060-1f86-412e-9774-2df53683b559.jpg, https://sirekap-obj-formc.kpu.go.id/34f9/pemilu/ppwp/33/74/13/10/07/3374131007035-20240214-230632--954d39a6-9cc2-42aa-872d-2bd95a670737.jpg",199,5,204,237,113,124,202,90,112,,,,204,91,113,2,1,1,,True,True,2024-02-15 12:00:28,2024-03-11 13:38:29.774,48078035,TPS 035,143488,GISIKDRONO,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131007036,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131007/3374131007036,16,111,76,"https://sirekap-obj-formc.kpu.go.id/bcd2/pemilu/ppwp/33/74/13/10/07/3374131007036-20240214-184618--70f303cc-109d-4796-9256-bcce49eb2673.jpg, https://sirekap-obj-formc.kpu.go.id/bcd2/pemilu/ppwp/33/74/13/10/07/3374131007036-20240214-184632--53ba868a-0c4e-4881-9cf4-f10b1b1bdf49.jpg, https://sirekap-obj-formc.kpu.go.id/bcd2/pemilu/ppwp/33/74/13/10/07/3374131007036-20240214-184644--6c5432a3-25c3-44fc-83d8-6739134eb038.jpg",,,,,,,,,,,,,,,,,,,,True,False,2024-02-16 10:30:29,2024-03-11 13:38:29.774,48078036,TPS 036,143488,GISIKDRONO,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131007037,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131007/3374131007037,12,91,116,"https://sirekap-obj-formc.kpu.go.id/f35f/pemilu/ppwp/33/74/13/10/07/3374131007037-20240214-210152--cb062a9f-c04b-4146-8020-73b540f86104.jpg, https://sirekap-obj-formc.kpu.go.id/f35f/pemilu/ppwp/33/74/13/10/07/3374131007037-20240214-210201--db0c0d49-020c-4f7f-95f7-779111ce0085.jpg, https://sirekap-obj-formc.kpu.go.id/f35f/pemilu/ppwp/33/74/13/10/07/3374131007037-20240214-221314--6b6b1485-726c-40b5-bc5f-12dcc0cb5d24.jpg",219,8,227,262,130,132,223,104,119,2,,2,227,104,123,2,,2,,True,True,2024-02-16 10:30:29,2024-03-11 13:38:29.774,48078037,TPS 037,143488,GISIKDRONO,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131007038,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131007/3374131007038,16,106,111,"https://sirekap-obj-formc.kpu.go.id/46ce/pemilu/ppwp/33/74/13/10/07/3374131007038-20240214-155357--bcbf5e74-87f9-417f-88d0-14d620fee4cc.jpg, https://sirekap-obj-formc.kpu.go.id/46ce/pemilu/ppwp/33/74/13/10/07/3374131007038-20240214-155534--3f8038a8-4890-4ee8-a4f9-a076d4556d52.jpg, https://sirekap-obj-formc.kpu.go.id/46ce/pemilu/ppwp/33/74/13/10/07/3374131007038-20240214-155636--496034f0-4235-4503-b1d3-a849cf4dba2f.jpg",233,11,244,263,131,132,239,114,125,2,1,1,244,116,128,3,1,2,,True,True,2024-02-19 06:16:00,2024-03-11 13:38:29.774,48078038,TPS 038,143488,GISIKDRONO,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131007039,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131007/3374131007039,23,115,99,"https://sirekap-obj-formc.kpu.go.id/4e45/pemilu/ppwp/33/74/13/10/07/3374131007039-20240216-121128--56856c7b-c8e7-4d2a-915f-2fc10ee2aaa7.jpg, https://sirekap-obj-formc.kpu.go.id/4e45/pemilu/ppwp/33/74/13/10/07/3374131007039-20240215-021123--5a37c21b-68b9-4beb-a3bc-c0fc0b38f43b.jpg, https://sirekap-obj-formc.kpu.go.id/4e45/pemilu/ppwp/33/74/13/10/07/3374131007039-20240215-021520--10dd206e-b158-41a6-95d0-73eff62944ad.jpg",,,,,,,,,,,,,,,,,,,,True,False,2024-02-16 12:51:22,2024-03-11 13:38:29.774,48078039,TPS 039,143488,GISIKDRONO,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131007040,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131007/3374131007040,,,,", , ",,,,,,,,,,,,,,,,,,,,False,False,2024-02-15 07:00:44,2024-03-11 13:38:29.774,48078040,TPS 040,143488,GISIKDRONO,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131007041,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131007/3374131007041,10,123,99,"https://sirekap-obj-formc.kpu.go.id/1a9c/pemilu/ppwp/33/74/13/10/07/3374131007041-20240214-204306--1129ca51-7af5-4a83-923b-fbbc22459274.jpg, https://sirekap-obj-formc.kpu.go.id/1a9c/pemilu/ppwp/33/74/13/10/07/3374131007041-20240214-204332--882441e0-e27f-4dd0-935b-435647b9f380.jpg, https://sirekap-obj-formc.kpu.go.id/1a9c/pemilu/ppwp/33/74/13/10/07/3374131007041-20240214-204358--24446eb4-d572-4e45-893e-34832aa0b716.jpg",,,,,,,,,,,,,,,,,,,,True,False,2024-02-16 10:30:29,2024-03-11 13:38:29.774,48078041,TPS 041,143488,GISIKDRONO,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131007042,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131007/3374131007042,31,105,98,"https://sirekap-obj-formc.kpu.go.id/26ad/pemilu/ppwp/33/74/13/10/07/3374131007042-20240217-114439--034882fa-206f-4f2e-8820-69015ab2961e.jpg, https://sirekap-obj-formc.kpu.go.id/26ad/pemilu/ppwp/33/74/13/10/07/3374131007042-20240214-231617--ffbfba88-e64a-4365-961e-12b7cce1ec99.jpg, https://sirekap-obj-formc.kpu.go.id/26ad/pemilu/ppwp/33/74/13/10/07/3374131007042-20240214-231640--63f567c6-543a-4d0c-a650-d2295e9c149f.jpg",,,,,,,,,,,,,,,,,,,,True,False,2024-02-17 12:00:00,2024-03-11 13:38:29.774,48078042,TPS 042,143488,GISIKDRONO,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131007043,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131007/3374131007043,,,,"https://sirekap-obj-formc.kpu.go.id/7a5b/pemilu/ppwp/33/74/13/10/07/3374131007043-20240214-194137--56076feb-fac2-4dbc-b9cd-081bc80066f3.jpg, https://sirekap-obj-formc.kpu.go.id/7a5b/pemilu/ppwp/33/74/13/10/07/3374131007043-20240214-194132--f9215d63-1ea1-4f5a-b222-d3d408548845.jpg, https://sirekap-obj-formc.kpu.go.id/7a5b/pemilu/ppwp/33/74/13/10/07/3374131007043-20240214-194123--3a1923a6-1ed5-4f00-a484-bfc4c4ccd7f4.jpg",,,,,,,,,,,,,,,,,,,,False,False,2024-02-24 22:31:28,2024-03-11 13:38:29.774,48078043,TPS 043,143488,GISIKDRONO,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131007044,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131007/3374131007044,24,137,80,"https://sirekap-obj-formc.kpu.go.id/c15e/pemilu/ppwp/33/74/13/10/07/3374131007044-20240215-124901--f90bc72b-1a7f-469a-ba1f-d45691dd36bf.jpg, https://sirekap-obj-formc.kpu.go.id/c15e/pemilu/ppwp/33/74/13/10/07/3374131007044-20240215-124841--378b6947-8ca7-4427-9231-d8d1425082f2.jpg, ",,,,,,,,,,,,,,,,,,,,True,False,2024-02-16 12:51:22,2024-03-11 13:38:29.774,48078044,TPS 044,143488,GISIKDRONO,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131007045,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131007/3374131007045,21,119,82,"https://sirekap-obj-formc.kpu.go.id/6cbd/pemilu/ppwp/33/74/13/10/07/3374131007045-20240214-222838--7adcbb9d-8e8e-4c34-97ea-a29071190a2d.jpg, https://sirekap-obj-formc.kpu.go.id/6cbd/pemilu/ppwp/33/74/13/10/07/3374131007045-20240214-222847--ed461abd-70b9-486a-b102-d39018de2679.jpg, https://sirekap-obj-formc.kpu.go.id/6cbd/pemilu/ppwp/33/74/13/10/07/3374131007045-20240214-222854--acd9fd0f-f705-4b0b-8ce8-f4c6505d8941.jpg",222,2,224,275,139,141,221,102,119,1,,1,224,102,122,2,,2,,True,True,2024-02-16 12:51:22,2024-03-11 13:38:29.774,48078045,TPS 045,143488,GISIKDRONO,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131007046,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131007/3374131007046,,,,", , ",,,,,,,,,,,,,,,,,,,,False,False,2024-02-15 07:00:44,2024-03-11 13:38:29.774,48078046,TPS 046,143488,GISIKDRONO,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131007047,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131007/3374131007047,42,106,86,"https://sirekap-obj-formc.kpu.go.id/db7f/pemilu/ppwp/33/74/13/10/07/3374131007047-20240214-192417--2a96832b-e409-4364-902c-1fbe5c2b8c90.jpg, https://sirekap-obj-formc.kpu.go.id/db7f/pemilu/ppwp/33/74/13/10/07/3374131007047-20240214-192424--e1dd58ae-b1db-4e3e-8c5a-fdf74ca55ab6.jpg, https://sirekap-obj-formc.kpu.go.id/db7f/pemilu/ppwp/33/74/13/10/07/3374131007047-20240214-192429--053d9a44-0829-4026-837c-62ee5c316d98.jpg",234,6,240,265,114,151,234,93,141,2,1,1,240,94,146,4,,4,,True,True,2024-02-14 21:46:01,2024-03-11 13:38:29.774,48078047,TPS 047,143488,GISIKDRONO,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131007048,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131007/3374131007048,29,111,88,"https://sirekap-obj-formc.kpu.go.id/1d29/pemilu/ppwp/33/74/13/10/07/3374131007048-20240214-155343--6d3b40a6-74c5-486a-841b-d9aa938a2564.jpg, https://sirekap-obj-formc.kpu.go.id/1d29/pemilu/ppwp/33/74/13/10/07/3374131007048-20240214-155347--66638a16-3424-4a3a-8a79-b7378cd968a0.jpg, https://sirekap-obj-formc.kpu.go.id/1d29/pemilu/ppwp/33/74/13/10/07/3374131007048-20240214-155350--9b7aa548-d822-4014-875e-bcaf570ac5e1.jpg",,,,,,,,,,,,,,,,,,,,True,False,2024-02-24 22:31:28,2024-03-11 13:38:29.774,48078048,TPS 048,143488,GISIKDRONO,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131007049,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131007/3374131007049,,,,", , ",,,,,,,,,,,,,,,,,,,,False,False,2024-02-15 07:00:44,2024-03-11 13:38:29.774,48078049,TPS 049,143488,GISIKDRONO,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131007050,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131007/3374131007050,,,,"https://sirekap-obj-formc.kpu.go.id/40f7/pemilu/ppwp/33/74/13/10/07/3374131007050-20240215-101847--6ae03e90-a4a7-4705-a11a-05c1ec2f8b3e.jpg, , ",,,,,,,,,,,,,,,,,,,,False,False,2024-02-15 12:00:28,2024-03-11 13:38:29.774,48078050,TPS 050,143488,GISIKDRONO,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131007051,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131007/3374131007051,10,76,72,"https://sirekap-obj-formc.kpu.go.id/e92b/pemilu/ppwp/33/74/13/10/07/3374131007051-20240214-141744--9fbb0d00-1697-4282-b968-4c830d8aa4bc.jpg, https://sirekap-obj-formc.kpu.go.id/e92b/pemilu/ppwp/33/74/13/10/07/3374131007051-20240214-194253--f8494bde-a36d-4c98-8146-bcf3ec46f41a.jpg, https://sirekap-obj-formc.kpu.go.id/e92b/pemilu/ppwp/33/74/13/10/07/3374131007051-20240214-194753--82c4d271-f900-4154-8dda-21a7f62b7e96.jpg",158,1,159,206,103,103,159,74,85,,,,159,74,85,,,,,True,True,2024-02-16 10:30:29,2024-03-11 13:38:29.774,48078051,TPS 051,143488,GISIKDRONO,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131007052,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131007/3374131007052,21,72,73,"https://sirekap-obj-formc.kpu.go.id/2014/pemilu/ppwp/33/74/13/10/07/3374131007052-20240214-211033--66f6fbfe-3ba3-43ca-99ee-9931cfb47063.jpg, https://sirekap-obj-formc.kpu.go.id/2014/pemilu/ppwp/33/74/13/10/07/3374131007052-20240214-195940--5f40d2f7-ba6e-430c-a8ce-cda058515f16.jpg, https://sirekap-obj-formc.kpu.go.id/2014/pemilu/ppwp/33/74/13/10/07/3374131007052-20240214-195946--96c0954c-f41c-4790-91aa-53877c3d0eac.jpg",166,6,172,217,98,119,172,74,98,,,,172,74,98,,,,,True,True,2024-02-19 06:16:00,2024-03-11 13:38:29.774,48078052,TPS 052,143488,GISIKDRONO,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131006001,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131006/3374131006001,44,91,26,"https://sirekap-obj-formc.kpu.go.id/94e0/pemilu/ppwp/33/74/13/10/06/3374131006001-20240214-204525--416832d9-c943-415e-8582-a7406fb31d3a.jpg, https://sirekap-obj-formc.kpu.go.id/94e0/pemilu/ppwp/33/74/13/10/06/3374131006001-20240214-204920--e2489f15-7e15-4e58-81a7-f28ae72129c8.jpg, https://sirekap-obj-formc.kpu.go.id/94e0/pemilu/ppwp/33/74/13/10/06/3374131006001-20240214-205022--158aaa8f-3ca1-4983-95ba-d67bc1164f27.jpg",161,6,167,220,92,128,163,64,99,,,,167,65,102,4,1,3,,True,True,2024-02-19 06:16:00,2024-03-11 13:38:29.774,48077001,TPS 001,143487,KALIBANTENG KIDUL,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131006002,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131006/3374131006002,,,,", , ",,,,,,,,,,,,,,,,,,,,False,False,2024-02-15 07:00:44,2024-03-11 13:38:29.774,48077002,TPS 002,143487,KALIBANTENG KIDUL,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131006003,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131006/3374131006003,18,79,73,"https://sirekap-obj-formc.kpu.go.id/adb7/pemilu/ppwp/33/74/13/10/06/3374131006003-20240214-235420--5afd232f-b538-46b0-b215-9916a23f2c2f.jpg, https://sirekap-obj-formc.kpu.go.id/adb7/pemilu/ppwp/33/74/13/10/06/3374131006003-20240214-235747--086bfb38-6b0f-4169-ba80-6ec51867a14e.jpg, https://sirekap-obj-formc.kpu.go.id/adb7/pemilu/ppwp/33/74/13/10/06/3374131006003-20240214-235730--1730b67c-8ee2-4144-a4db-0a4d0c0b22fb.jpg",170,3,173,190,96,94,158,76,82,1,,1,173,85,88,14,9,5,,True,True,2024-02-19 06:16:00,2024-03-11 13:38:29.774,48077003,TPS 003,143487,KALIBANTENG KIDUL,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131006004,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131006/3374131006004,,,,", , ",,,,,,,,,,,,,,,,,,,,False,False,2024-02-15 07:00:44,2024-03-11 13:38:29.774,48077004,TPS 004,143487,KALIBANTENG KIDUL,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131006005,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131006/3374131006005,55,104,88,"https://sirekap-obj-formc.kpu.go.id/e0d3/pemilu/ppwp/33/74/13/10/06/3374131006005-20240215-130157--5a6824af-b0c6-4c2d-b367-962b4c6f0512.jpg, https://sirekap-obj-formc.kpu.go.id/e0d3/pemilu/ppwp/33/74/13/10/06/3374131006005-20240214-232011--1fe15a3e-4904-4cc8-bde3-d1fd821c673a.jpg, https://sirekap-obj-formc.kpu.go.id/e0d3/pemilu/ppwp/33/74/13/10/06/3374131006005-20240215-130430--8dd641a2-26d3-4d79-b544-e33a0e19a8b8.jpg",,,,,,,,,,,,,,,,,,,,True,False,2024-02-19 06:16:00,2024-03-11 13:38:29.774,48077005,TPS 005,143487,KALIBANTENG KIDUL,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131006006,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131006/3374131006006,,,,", , ",,,,,,,,,,,,,,,,,,,,False,False,2024-02-15 07:00:44,2024-03-11 13:38:29.774,48077006,TPS 006,143487,KALIBANTENG KIDUL,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131006007,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131006/3374131006007,28,90,87,"https://sirekap-obj-formc.kpu.go.id/13a9/pemilu/ppwp/33/74/13/10/06/3374131006007-20240214-155036--cd0a25c9-0c25-4bb8-9df6-b6bb4cf077c7.jpg, https://sirekap-obj-formc.kpu.go.id/13a9/pemilu/ppwp/33/74/13/10/06/3374131006007-20240214-140935--b1f7fb6b-4802-4814-ad02-dff9c45f949d.jpg, https://sirekap-obj-formc.kpu.go.id/13a9/pemilu/ppwp/33/74/13/10/06/3374131006007-20240214-155050--13b5e9d7-9a1b-42f6-8abb-f9aac5c16c6a.jpg",205,2,207,262,138,124,203,102,101,,,,207,104,103,4,2,2,,True,True,2024-02-14 21:46:01,2024-03-11 13:38:29.774,48077007,TPS 007,143487,KALIBANTENG KIDUL,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374131006008,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337413/3374131006/3374131006008,22,103,86,"https://sirekap-obj-formc.kpu.go.id/aacf/pemilu/ppwp/33/74/13/10/06/3374131006008-20240214-212211--cccbe165-5d89-4a9a-8cca-7fe41d5c0240.jpg, https://sirekap-obj-formc.kpu.go.id/aacf/pemilu/ppwp/33/74/13/10/06/3374131006008-20240214-212337--6d20d23b-8f7a-4822-8803-6bf4f9193ab2.jpg, https://sirekap-obj-formc.kpu.go.id/aacf/pemilu/ppwp/33/74/13/10/06/3374131006008-20240214-212428--598f3020-48c4-4529-ae59-dcd26f4dcb7b.jpg",211,2,213,212,104,108,180,84,96,,,,213,102,111,33,18,15,,True,True,2024-02-24 22:31:28,2024-03-11 13:38:29.774,48077008,TPS 008,143487,KALIBANTENG KIDUL,143481,SEMARANG BARAT,191324,KOTA SEMARANG,191097,JAWA TENGAH
