provinsi,kab_kota,kecamatan,desa_kelurahan,tps,suara_A,suara_B,suara_C,suara_sah
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JATINGALEH,3374081002009,34,108,87,229
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JATINGALEH,3374081002010,17,99,116,232
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JATINGALEH,3374081002011,8,115,106,229
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JATINGALEH,3374081002012,27,112,72,211
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JATINGALEH,3374081002014,40,163,26,229
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JATINGALEH,3374081002015,45,148,28,221
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JATINGALEH,3374081002016,15,137,9,161
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JATINGALEH,3374081002017,21,111,102,234
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JATINGALEH,3374081002018,37,121,68,226
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JATINGALEH,3374081002019,10,136,81,227
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JATINGALEH,3374081002020,15,101,98,214
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JATINGALEH,3374081002021,50,120,56,226
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JATINGALEH,3374081002022,47,147,47,241
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JATINGALEH,3374081002023,54,129,27,210
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JATINGALEH,3374081002026,47,95,87,229
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JATINGALEH,3374081002027,13,103,89,205
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JATINGALEH,3374081002029,29,95,107,231
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JATINGALEH,3374081002030,23,141,28,192
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004001,43,93,80,216
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004002,21,102,113,236
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004003,17,87,114,218
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004004,26,101,119,246
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004005,27,112,105,244
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004006,32,122,94,248
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004007,23,115,104,242
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004008,16,114,74,204
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004009,9,120,91,220
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004010,58,99,71,228
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004011,29,108,96,233
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004013,35,68,122,225
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004014,61,93,96,250
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004015,33,85,106,224
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004016,26,106,87,219
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004020,12,94,135,241
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004021,26,74,57,157
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004022,27,99,105,231
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004024,18,72,92,182
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004025,21,123,88,232
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004026,23,87,51,161
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004027,12,125,93,230
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004029,10,110,106,226
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004031,20,81,114,215
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004032,13,98,71,182
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004033,14,98,100,212
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004034,9,115,85,209
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004038,8,76,93,177
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004039,6,96,130,232
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004040,28,129,95,252
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004041,14,106,122,242
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004042,17,115,104,236
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004043,13,104,105,222
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004044,25,111,104,240
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004045,13,112,121,246
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004048,29,68,69,166
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004049,12,50,102,164
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004050,38,135,80,253
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004051,38,102,108,248
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004053,28,84,61,173
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004054,24,159,37,220
JAWA TENGAH,KOTA SEMARANG,CANDISARI,JOMBLANG,3374081004055,41,159,27,227
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KALIWIRU,3374081003002,22,116,85,223
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KALIWIRU,3374081003003,20,73,95,188
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KALIWIRU,3374081003004,17,82,119,218
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KALIWIRU,3374081003005,23,75,107,205
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KALIWIRU,3374081003008,26,94,56,176
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KALIWIRU,3374081003009,15,111,95,221
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KARANGANYAR GUNUNG,3374081005001,5,138,105,248
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KARANGANYAR GUNUNG,3374081005002,17,101,105,223
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KARANGANYAR GUNUNG,3374081005003,15,79,132,226
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KARANGANYAR GUNUNG,3374081005004,23,88,93,204
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KARANGANYAR GUNUNG,3374081005005,14,116,93,223
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KARANGANYAR GUNUNG,3374081005006,14,109,93,216
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KARANGANYAR GUNUNG,3374081005007,5,109,82,196
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KARANGANYAR GUNUNG,3374081005008,8,90,89,187
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KARANGANYAR GUNUNG,3374081005009,19,96,75,190
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KARANGANYAR GUNUNG,3374081005010,19,135,84,238
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KARANGANYAR GUNUNG,3374081005011,20,88,93,201
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KARANGANYAR GUNUNG,3374081005012,12,124,90,226
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KARANGANYAR GUNUNG,3374081005013,29,104,86,219
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KARANGANYAR GUNUNG,3374081005014,29,96,95,220
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KARANGANYAR GUNUNG,3374081005015,21,124,95,240
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KARANGANYAR GUNUNG,3374081005016,10,130,97,237
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KARANGANYAR GUNUNG,3374081005017,24,104,107,235
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KARANGANYAR GUNUNG,3374081005018,33,90,110,233
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KARANGANYAR GUNUNG,3374081005019,35,108,107,250
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KARANGANYAR GUNUNG,3374081005021,15,96,118,229
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KARANGANYAR GUNUNG,3374081005022,29,87,97,213
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KARANGANYAR GUNUNG,3374081005023,32,106,101,239
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KARANGANYAR GUNUNG,3374081005024,13,117,91,221
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KARANGANYAR GUNUNG,3374081005025,25,124,94,243
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KARANGANYAR GUNUNG,3374081005026,22,85,64,171
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KARANGANYAR GUNUNG,3374081005027,16,86,120,222
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KARANGANYAR GUNUNG,3374081005028,22,130,71,223
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KARANGANYAR GUNUNG,3374081005029,30,127,90,247
JAWA TENGAH,KOTA SEMARANG,CANDISARI,KARANGANYAR GUNUNG,3374081005030,13,91,108,212
JAWA TENGAH,KOTA SEMARANG,CANDISARI,TEGALSARI,3374081006001,22,128,85,235
JAWA TENGAH,KOTA SEMARANG,CANDISARI,TEGALSARI,3374081006002,37,101,102,240
JAWA TENGAH,KOTA SEMARANG,CANDISARI,TEGALSARI,3374081006003,24,118,103,245
JAWA TENGAH,KOTA SEMARANG,CANDISARI,TEGALSARI,3374081006004,26,84,118,228
JAWA TENGAH,KOTA SEMARANG,CANDISARI,TEGALSARI,3374081006006,24,87,130,241
JAWA TENGAH,KOTA SEMARANG,CANDISARI,TEGALSARI,3374081006007,21,118,90,229
JAWA TENGAH,KOTA SEMARANG,CANDISARI,TEGALSARI,3374081006008,20,92,106,218
JAWA TENGAH,KOTA SEMARANG,CANDISARI,TEGALSARI,3374081006009,15,110,110,235
JAWA TENGAH,KOTA SEMARANG,CANDISARI,TEGALSARI,3374081006010,17,89,85,191
JAWA TENGAH,KOTA SEMARANG,CANDISARI,TEGALSARI,3374081006014,24,75,79,178
JAWA TENGAH,KOTA SEMARANG,CANDISARI,TEGALSARI,3374081006015,16,68,89,173
JAWA TENGAH,KOTA SEMARANG,CANDISARI,TEGALSARI,3374081006016,48,88,99,235
JAWA TENGAH,KOTA SEMARANG,CANDISARI,TEGALSARI,3374081006018,37,106,94,237
JAWA TENGAH,KOTA SEMARANG,CANDISARI,TEGALSARI,3374081006020,18,69,69,156
JAWA TENGAH,KOTA SEMARANG,CANDISARI,TEGALSARI,3374081006021,22,101,90,213
JAWA TENGAH,KOTA SEMARANG,CANDISARI,TEGALSARI,3374081006022,16,67,77,160
JAWA TENGAH,KOTA SEMARANG,CANDISARI,TEGALSARI,3374081006023,26,105,108,239
JAWA TENGAH,KOTA SEMARANG,CANDISARI,TEGALSARI,3374081006024,18,102,117,237
JAWA TENGAH,KOTA SEMARANG,CANDISARI,TEGALSARI,3374081006025,7,102,99,208
JAWA TENGAH,KOTA SEMARANG,CANDISARI,TEGALSARI,3374081006026,26,94,116,236
JAWA TENGAH,KOTA SEMARANG,CANDISARI,TEGALSARI,3374081006028,19,106,103,228
JAWA TENGAH,KOTA SEMARANG,CANDISARI,TEGALSARI,3374081006030,21,144,91,256
JAWA TENGAH,KOTA SEMARANG,CANDISARI,TEGALSARI,3374081006031,25,32,50,107
JAWA TENGAH,KOTA SEMARANG,CANDISARI,TEGALSARI,3374081006032,21,106,99,226
JAWA TENGAH,KOTA SEMARANG,CANDISARI,TEGALSARI,3374081006033,38,89,100,227
JAWA TENGAH,KOTA SEMARANG,CANDISARI,TEGALSARI,3374081006035,18,124,91,233
JAWA TENGAH,KOTA SEMARANG,CANDISARI,TEGALSARI,3374081006037,32,93,88,213
JAWA TENGAH,KOTA SEMARANG,CANDISARI,WONOTINGAL,3374081007003,38,84,83,205
JAWA TENGAH,KOTA SEMARANG,CANDISARI,WONOTINGAL,3374081007005,37,110,72,219
JAWA TENGAH,KOTA SEMARANG,CANDISARI,WONOTINGAL,3374081007014,16,103,106,225
JAWA TENGAH,KOTA SEMARANG,CANDISARI,WONOTINGAL,3374081007018,27,91,66,184
JAWA TENGAH,KOTA SEMARANG,CANDISARI,WONOTINGAL,3374081007019,13,127,95,235
JAWA TENGAH,KOTA SEMARANG,CANDISARI,WONOTINGAL,3374081007021,29,96,111,236
JAWA TENGAH,KOTA SEMARANG,CANDISARI,WONOTINGAL,3374081007022,20,78,108,206
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,BENDAN DHUWUR,3374091002002,45,88,85,218
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,BENDAN DHUWUR,3374091002003,30,103,107,240
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,BENDAN DHUWUR,3374091002006,22,140,73,235
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,BENDAN DHUWUR,3374091002008,25,81,68,174
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,BENDAN DHUWUR,3374091002009,18,77,82,177
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,BENDAN DHUWUR,3374091002010,39,99,88,226
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,BENDAN NGISOR,3374091003001,60,87,68,215
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,BENDAN NGISOR,3374091003007,73,105,61,239
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,BENDAN NGISOR,3374091003008,37,95,84,216
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,BENDAN NGISOR,3374091003009,66,109,67,242
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,BENDAN NGISOR,3374091003013,27,66,56,149
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,BENDAN NGISOR,3374091003014,34,110,88,232
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,BENDAN NGISOR,3374091003015,24,74,72,170
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,BENDAN NGISOR,3374091003016,15,63,94,172
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,BENDUNGAN,3374091008001,24,86,101,211
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,BENDUNGAN,3374091008004,31,88,86,205
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,BENDUNGAN,3374091008005,27,101,101,229
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,BENDUNGAN,3374091008008,18,82,75,175
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,BENDUNGAN,3374091008010,25,92,112,229
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,BENDUNGAN,3374091008011,15,137,86,238
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,GAJAHMUNGKUR,3374091005004,14,98,98,210
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,GAJAHMUNGKUR,3374091005005,19,100,92,211
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,GAJAHMUNGKUR,3374091005009,21,92,102,215
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,GAJAHMUNGKUR,3374091005011,23,98,92,213
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,GAJAHMUNGKUR,3374091005013,11,103,102,216
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,GAJAHMUNGKUR,3374091005014,25,95,90,210
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,GAJAHMUNGKUR,3374091005019,20,131,86,237
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,GAJAHMUNGKUR,3374091005020,30,96,99,225
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,GAJAHMUNGKUR,3374091005021,10,106,101,217
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,GAJAHMUNGKUR,3374091005022,26,96,96,218
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,GAJAHMUNGKUR,3374091005024,19,109,113,241
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,GAJAHMUNGKUR,3374091005026,29,88,45,162
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,GAJAHMUNGKUR,3374091005029,57,94,89,240
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,GAJAHMUNGKUR,3374091005032,35,100,98,233
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,GAJAHMUNGKUR,3374091005034,23,114,88,225
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,GAJAHMUNGKUR,3374091005036,29,133,86,248
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,GAJAHMUNGKUR,3374091005037,27,105,61,193
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,GAJAHMUNGKUR,3374091005038,29,80,60,169
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,GAJAHMUNGKUR,3374091005040,51,83,88,222
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,GAJAHMUNGKUR,3374091005042,33,116,97,246
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,KARANGREJO,3374091001001,26,82,78,186
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,KARANGREJO,3374091001005,34,86,55,175
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,KARANGREJO,3374091001010,23,111,64,198
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,KARANGREJO,3374091001013,25,96,113,234
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,KARANGREJO,3374091001014,16,90,64,170
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,KARANGREJO,3374091001015,30,52,59,141
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,KARANGREJO,3374091001018,37,80,124,241
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,KARANGREJO,3374091001020,36,68,58,162
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,KARANGREJO,3374091001021,19,87,116,222
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,LEMPONGSARI,3374091006001,30,114,99,243
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,LEMPONGSARI,3374091006002,25,95,82,202
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,LEMPONGSARI,3374091006003,24,78,128,230
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,LEMPONGSARI,3374091006004,25,111,117,253
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,LEMPONGSARI,3374091006005,29,118,117,264
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,LEMPONGSARI,3374091006008,34,73,79,186
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,LEMPONGSARI,3374091006009,13,54,117,184
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,LEMPONGSARI,3374091006010,28,114,104,246
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,LEMPONGSARI,3374091006011,19,76,172,267
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,LEMPONGSARI,3374091006013,15,78,96,189
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,LEMPONGSARI,3374091006014,18,57,95,170
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,PETOMPON,3374091007001,37,86,73,196
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,PETOMPON,3374091007002,39,79,103,221
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,PETOMPON,3374091007003,28,84,116,228
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,PETOMPON,3374091007004,40,113,73,226
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,PETOMPON,3374091007005,23,66,68,157
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,PETOMPON,3374091007006,42,95,94,231
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,PETOMPON,3374091007008,33,115,88,236
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,PETOMPON,3374091007009,33,81,103,217
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,PETOMPON,3374091007010,14,76,133,223
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,PETOMPON,3374091007012,29,81,55,165
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,PETOMPON,3374091007015,41,72,72,185
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,PETOMPON,3374091007017,39,125,83,247
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,PETOMPON,3374091007018,18,90,113,221
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,SAMPANGAN,3374091004001,29,125,87,241
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,SAMPANGAN,3374091004002,59,94,89,242
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,SAMPANGAN,3374091004003,49,93,90,232
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,SAMPANGAN,3374091004004,56,90,65,211
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,SAMPANGAN,3374091004005,45,94,55,194
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,SAMPANGAN,3374091004006,65,80,72,217
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,SAMPANGAN,3374091004008,43,110,67,220
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,SAMPANGAN,3374091004010,30,79,95,204
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,SAMPANGAN,3374091004011,39,140,44,223
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,SAMPANGAN,3374091004012,58,103,64,225
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,SAMPANGAN,3374091004013,49,77,61,187
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,SAMPANGAN,3374091004015,47,115,76,238
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,SAMPANGAN,3374091004017,29,144,74,247
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,SAMPANGAN,3374091004019,43,115,91,249
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,SAMPANGAN,3374091004021,31,68,67,166
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,SAMPANGAN,3374091004028,58,121,80,259
JAWA TENGAH,KOTA SEMARANG,GAJAHMUNGKUR,SAMPANGAN,3374091004030,37,73,64,174
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,GAYAMSARI,3374041007001,14,91,91,196
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,GAYAMSARI,3374041007002,21,94,74,189
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,GAYAMSARI,3374041007003,48,76,102,226
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,GAYAMSARI,3374041007004,39,81,92,212
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,GAYAMSARI,3374041007006,38,107,90,235
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,GAYAMSARI,3374041007007,38,92,88,218
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,GAYAMSARI,3374041007008,33,86,79,198
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,GAYAMSARI,3374041007010,28,117,85,230
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,GAYAMSARI,3374041007011,14,113,99,226
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,GAYAMSARI,3374041007012,29,135,77,241
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,GAYAMSARI,3374041007014,27,124,86,237
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,GAYAMSARI,3374041007019,28,92,77,197
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,GAYAMSARI,3374041007020,28,90,78,196
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,GAYAMSARI,3374041007021,35,111,60,206
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,GAYAMSARI,3374041007022,62,102,67,231
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,GAYAMSARI,3374041007023,21,131,92,244
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,GAYAMSARI,3374041007024,36,117,81,234
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,GAYAMSARI,3374041007026,16,116,93,225
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,GAYAMSARI,3374041007028,26,111,93,230
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,GAYAMSARI,3374041007030,22,100,105,227
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,GAYAMSARI,3374041007032,11,87,115,213
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,KALIGAWE,3374041002001,19,130,88,237
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,KALIGAWE,3374041002003,16,96,87,199
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,KALIGAWE,3374041002005,5,102,112,219
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,KALIGAWE,3374041002006,24,97,93,214
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,KALIGAWE,3374041002007,19,98,87,204
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,KALIGAWE,3374041002010,18,98,100,216
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,KALIGAWE,3374041002013,10,130,109,249
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,KALIGAWE,3374041002014,16,110,99,225
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,KALIGAWE,3374041002015,19,64,95,178
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,KALIGAWE,3374041002016,26,94,112,232
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,KALIGAWE,3374041002017,6,104,111,221
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,KALIGAWE,3374041002019,21,103,85,209
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,KALIGAWE,3374041002021,24,113,79,216
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,KALIGAWE,3374041002022,11,100,50,161
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,KALIGAWE,3374041002025,20,105,93,218
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,KALIGAWE,3374041002028,4,98,89,191
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,PANDEAN LAMPER,3374041006004,21,114,98,233
JAWA TENGAH,KOTA SEMARANG,GAYAMSARI,PANDEAN LAMPER,3374041006008,35,93,66,194
